store_id,sku,opening_stock,closing_stock,replenishment_qty,lead_time
S036,SKU0444,164,127,61,7
S036,SKU0445,260,238,29,5
S036,SKU0446,127,115,127,6
S036,SKU0447,233,203,96,4
S036,SKU0448,262,227,126,1
S036,SKU0449,236,224,66,5
S036,SKU0450,120,81,84,5
S036,SKU0451,117,99,145,1
S036,SKU0452,67,30,35,2
S036,SKU0453,114,91,52,7
S036,SKU0454,125,87,57,6
S036,SKU0455,67,38,41,7
S036,SKU0456,189,161,82,1
S036,SKU0457,297,273,63,7
S036,SKU0458,245,227,116,1
S036,SKU0459,74,45,147,5
S036,SKU0460,103,72,36,4
S036,SKU0461,124,89,95,3
S036,SKU0462,223,190,25,3
S036,SKU0463,278,256,87,5
S036,SKU0464,132,109,94,4
S036,SKU0465,139,129,127,6
S036,SKU0466,252,241,28,6
S036,SKU0467,285,268,53,1
S036,SKU0468,278,265,120,5
S036,SKU0469,150,121,59,1
S036,SKU0470,211,178,127,4
S036,SKU0471,161,148,97,7
S036,SKU0472,235,220,38,5
S036,SKU0473,114,78,137,3
S036,SKU0474,192,167,127,2
S036,SKU0475,109,82,130,5
S036,SKU0476,74,51,21,7
S036,SKU0477,245,222,53,2
S036,SKU0478,159,138,86,1
S036,SKU0479,185,169,45,6
S036,SKU0480,61,51,50,2
S036,SKU0481,152,121,78,7
S036,SKU0482,262,223,124,3
S036,SKU0483,50,38,112,2
S036,SKU0484,271,251,105,5
S036,SKU0485,240,209,98,7
S036,SKU0486,286,256,142,6
S036,SKU0487,222,211,27,3
S036,SKU0488,75,46,73,4
S036,SKU0489,80,47,20,5
S036,SKU0490,87,74,26,4
S036,SKU0491,73,48,133,1
S036,SKU0492,69,32,48,7
S036,SKU0493,142,124,21,7
S036,SKU0494,136,102,124,5
S036,SKU0495,193,179,95,2
S036,SKU0496,215,191,49,2
S036,SKU0497,114,80,121,6
S036,SKU0498,55,32,50,5
S036,SKU0499,106,67,119,4
S036,SKU0500,230,191,74,5
S037,SKU0001,295,280,21,7
S037,SKU0002,263,237,28,1
S037,SKU0003,162,152,102,5
S037,SKU0004,289,264,64,1
S037,SKU0005,73,62,90,1
S037,SKU0006,223,210,88,5
S037,SKU0007,125,96,35,4
S037,SKU0008,113,79,88,7
S037,SKU0009,151,128,117,1
S037,SKU0010,192,156,97,4
S037,SKU0011,296,280,58,4
S037,SKU0012,128,102,53,5
S037,SKU0013,206,169,100,7
S037,SKU0014,59,39,33,4
S037,SKU0015,109,88,67,1
S037,SKU0016,63,30,138,4
S037,SKU0017,218,202,32,7
S037,SKU0018,223,212,85,5
S037,SKU0019,211,188,28,3
S037,SKU0020,202,171,65,4
S037,SKU0021,267,231,67,2
S037,SKU0022,237,198,42,4
S037,SKU0023,75,52,119,7
S037,SKU0024,153,128,47,1
S037,SKU0025,188,151,47,7
S037,SKU0026,180,158,130,3
S037,SKU0027,195,181,108,7
S037,SKU0028,206,185,49,6
S037,SKU0029,180,156,58,5
S037,SKU0030,128,102,67,3
S037,SKU0031,182,170,116,5
S037,SKU0032,277,258,108,1
S037,SKU0033,257,243,143,1
S037,SKU0034,163,127,29,7
S037,SKU0035,90,80,31,5
S037,SKU0036,217,193,118,3
S037,SKU0037,133,121,115,5
S037,SKU0038,172,160,115,6
S037,SKU0039,275,263,105,2
S037,SKU0040,106,71,56,4
S037,SKU0041,248,221,49,3
S037,SKU0042,74,35,131,5
S037,SKU0043,213,187,42,2
S037,SKU0044,50,22,148,6
S037,SKU0045,246,230,90,7
S037,SKU0046,292,279,123,5
S037,SKU0047,258,226,61,5
S037,SKU0048,293,263,29,6
S037,SKU0049,223,205,83,6
S037,SKU0050,134,119,25,5
S037,SKU0051,121,106,147,2
S037,SKU0052,143,112,79,3
S037,SKU0053,107,71,73,5
S037,SKU0054,72,48,135,6
S037,SKU0055,201,187,102,3
S037,SKU0056,157,142,57,3
S037,SKU0057,62,52,30,4
S037,SKU0058,86,64,149,5
S037,SKU0059,193,156,81,3
S037,SKU0060,281,244,136,3
S037,SKU0061,191,163,148,4
S037,SKU0062,164,146,87,6
S037,SKU0063,247,226,81,5
S037,SKU0064,141,114,29,6
S037,SKU0065,143,107,73,2
S037,SKU0066,207,168,41,2
S037,SKU0067,240,207,38,6
S037,SKU0068,187,153,108,7
S037,SKU0069,278,265,132,5
S037,SKU0070,141,130,87,1
S037,SKU0071,258,246,130,4
S037,SKU0072,97,75,92,6
S037,SKU0073,209,178,97,7
S037,SKU0074,256,244,93,2
S037,SKU0075,166,134,43,2
S037,SKU0076,210,195,88,6
S037,SKU0077,101,87,61,6
S037,SKU0078,125,114,147,5
S037,SKU0079,102,77,117,1
S037,SKU0080,102,65,83,6
S037,SKU0081,66,56,149,5
S037,SKU0082,82,68,79,2
S037,SKU0083,88,78,123,4
S037,SKU0084,149,137,102,2
S037,SKU0085,66,31,65,6
S037,SKU0086,219,205,41,5
S037,SKU0087,60,30,127,3
S037,SKU0088,292,258,103,6
S037,SKU0089,97,65,35,6
S037,SKU0090,246,234,83,1
S037,SKU0091,153,130,86,5
S037,SKU0092,160,126,49,2
S037,SKU0093,141,117,132,5
S037,SKU0094,134,120,123,7
S037,SKU0095,275,248,97,3
S037,SKU0096,279,245,74,3
S037,SKU0097,52,24,22,2
S037,SKU0098,187,155,64,4
S037,SKU0099,112,77,143,3
S037,SKU0100,155,144,115,3
S037,SKU0101,143,119,115,3
S037,SKU0102,141,107,109,3
S037,SKU0103,174,161,50,3
S037,SKU0104,98,79,98,1
S037,SKU0105,193,163,26,2
S037,SKU0106,102,69,66,4
S037,SKU0107,222,205,113,6
S037,SKU0108,179,163,93,2
S037,SKU0109,286,249,49,7
S037,SKU0110,146,110,62,2
S037,SKU0111,179,161,117,7
S037,SKU0112,158,146,23,4
S037,SKU0113,234,215,100,3
S037,SKU0114,222,203,79,4
S037,SKU0115,74,61,92,4
S037,SKU0116,79,67,53,5
S037,SKU0117,172,155,113,6
S037,SKU0118,283,261,81,2
S037,SKU0119,127,104,116,3
S037,SKU0120,65,32,29,6
S037,SKU0121,164,144,144,4
S037,SKU0122,118,85,97,1
S037,SKU0123,100,86,40,2
S037,SKU0124,134,118,125,2
S037,SKU0125,67,55,72,2
S037,SKU0126,219,207,146,6
S037,SKU0127,172,159,135,3
S037,SKU0128,227,203,118,4
S037,SKU0129,226,196,79,6
S037,SKU0130,293,282,145,7
S037,SKU0131,123,107,31,7
S037,SKU0132,289,263,140,4
S037,SKU0133,210,174,29,6
S037,SKU0134,93,81,31,3
S037,SKU0135,226,212,42,3
S037,SKU0136,260,244,44,3
S037,SKU0137,209,189,107,7
S037,SKU0138,285,272,119,3
S037,SKU0139,141,108,84,2
S037,SKU0140,258,247,30,4
S037,SKU0141,166,134,130,1
S037,SKU0142,187,164,80,5
S037,SKU0143,266,233,144,5
S037,SKU0144,198,160,66,2
S037,SKU0145,163,124,46,2
S037,SKU0146,127,114,94,6
S037,SKU0147,184,170,28,1
S037,SKU0148,147,130,73,1
S037,SKU0149,52,18,113,5
S037,SKU0150,158,126,70,4
S037,SKU0151,99,67,95,1
S037,SKU0152,244,216,104,7
S037,SKU0153,234,219,71,6
S037,SKU0154,260,247,23,3
S037,SKU0155,53,34,143,5
S037,SKU0156,120,90,74,2
S037,SKU0157,240,219,121,1
S037,SKU0158,104,87,27,6
S037,SKU0159,196,177,128,5
S037,SKU0160,80,62,95,6
S037,SKU0161,219,204,21,5
S037,SKU0162,139,111,131,6
S037,SKU0163,169,159,78,7
S037,SKU0164,93,72,133,2
S037,SKU0165,281,246,68,2
S037,SKU0166,59,39,27,5
S037,SKU0167,149,114,104,4
S037,SKU0168,129,113,142,6
S037,SKU0169,264,238,148,1
S037,SKU0170,143,107,21,3
S037,SKU0171,160,150,43,1
S037,SKU0172,147,120,70,6
S037,SKU0173,131,98,111,2
S037,SKU0174,139,116,126,4
S037,SKU0175,52,36,27,1
S037,SKU0176,286,259,27,7
S037,SKU0177,101,73,64,6
S037,SKU0178,128,94,95,5
S037,SKU0179,63,41,45,7
S037,SKU0180,249,213,80,5
S037,SKU0181,127,101,107,6
S037,SKU0182,241,205,50,4
S037,SKU0183,162,128,22,5
S037,SKU0184,221,186,81,2
S037,SKU0185,155,138,132,2
S037,SKU0186,114,81,46,2
S037,SKU0187,283,247,78,6
S037,SKU0188,63,39,149,2
S037,SKU0189,116,102,128,6
S037,SKU0190,103,83,62,1
S037,SKU0191,251,221,106,4
S037,SKU0192,183,156,105,5
S037,SKU0193,257,219,96,3
S037,SKU0194,195,162,88,6
S037,SKU0195,55,41,124,3
S037,SKU0196,160,150,94,3
S037,SKU0197,242,225,37,3
S037,SKU0198,108,73,61,4
S037,SKU0199,65,32,92,7
S037,SKU0200,84,56,125,5
S037,SKU0201,253,236,67,5
S037,SKU0202,296,274,100,7
S037,SKU0203,194,161,98,2
S037,SKU0204,258,230,130,3
S037,SKU0205,148,112,74,6
S037,SKU0206,242,207,31,1
S037,SKU0207,103,93,81,6
S037,SKU0208,109,77,73,6
S037,SKU0209,252,228,26,3
S037,SKU0210,98,65,42,7
S037,SKU0211,204,184,139,6
S037,SKU0212,148,130,33,2
S037,SKU0213,96,78,20,7
S037,SKU0214,228,210,26,3
S037,SKU0215,262,226,121,2
S037,SKU0216,129,116,76,4
S037,SKU0217,242,205,117,6
S037,SKU0218,83,59,35,4
S037,SKU0219,154,116,109,4
S037,SKU0220,226,201,47,7
S037,SKU0221,147,113,126,4
S037,SKU0222,130,102,130,3
S037,SKU0223,53,42,100,6
S037,SKU0224,103,66,121,4
S037,SKU0225,219,190,82,2
S037,SKU0226,118,100,116,4
S037,SKU0227,147,117,145,3
S037,SKU0228,132,95,123,6
S037,SKU0229,83,57,131,7
S037,SKU0230,258,221,26,4
S037,SKU0231,67,31,24,4
S037,SKU0232,238,200,30,2
S037,SKU0233,203,178,114,4
S037,SKU0234,75,57,93,5
S037,SKU0235,287,269,71,1
S037,SKU0236,237,199,57,1
S037,SKU0237,179,147,75,5
S037,SKU0238,50,11,120,1
S037,SKU0239,180,161,36,4
S037,SKU0240,144,130,61,3
S037,SKU0241,238,226,90,7
S037,SKU0242,240,224,99,1
S037,SKU0243,199,186,118,5
S037,SKU0244,287,252,121,1
S037,SKU0245,290,265,48,4
S037,SKU0246,113,89,127,1
S037,SKU0247,284,272,112,1
S037,SKU0248,288,270,77,5
S037,SKU0249,264,236,43,7
S037,SKU0250,252,228,134,4
S037,SKU0251,163,143,143,3
S037,SKU0252,240,210,145,3
S037,SKU0253,185,170,69,4
S037,SKU0254,147,130,38,7
S037,SKU0255,62,26,85,2
S037,SKU0256,199,166,49,6
S037,SKU0257,289,276,68,2
S037,SKU0258,214,199,21,7
S037,SKU0259,242,224,149,3
S037,SKU0260,144,130,53,7
S037,SKU0261,133,120,85,2
S037,SKU0262,273,237,45,4
S037,SKU0263,71,45,21,6
S037,SKU0264,136,110,38,7
S037,SKU0265,107,73,115,2
S037,SKU0266,258,219,92,1
S037,SKU0267,131,108,86,4
S037,SKU0268,52,23,141,2
S037,SKU0269,200,162,64,2
S037,SKU0270,162,126,90,2
S037,SKU0271,272,257,120,4
S037,SKU0272,147,109,58,2
S037,SKU0273,128,103,64,2
S037,SKU0274,162,150,129,3
S037,SKU0275,265,241,133,6
S037,SKU0276,223,209,85,2
S037,SKU0277,141,127,41,2
S037,SKU0278,296,275,49,7
S037,SKU0279,107,90,112,3
S037,SKU0280,250,234,64,1
S037,SKU0281,217,187,106,5
S037,SKU0282,164,142,84,4
S037,SKU0283,143,116,40,7
S037,SKU0284,186,157,145,4
S037,SKU0285,179,155,42,7
S037,SKU0286,75,57,63,3
S037,SKU0287,169,146,92,3
S037,SKU0288,55,41,22,4
S037,SKU0289,57,20,87,3
S037,SKU0290,124,104,143,4
S037,SKU0291,123,102,128,3
S037,SKU0292,130,94,77,5
S037,SKU0293,282,267,139,7
S037,SKU0294,173,156,32,4
S037,SKU0295,149,119,99,3
S037,SKU0296,94,63,28,5
S037,SKU0297,72,41,80,7
S037,SKU0298,77,38,147,6
S037,SKU0299,124,97,21,1
S037,SKU0300,204,185,127,7
S037,SKU0301,166,156,98,4
S037,SKU0302,157,139,108,6
S037,SKU0303,267,255,34,6
S037,SKU0304,130,108,44,3
S037,SKU0305,288,261,140,3
S037,SKU0306,133,115,40,5
S037,SKU0307,194,164,126,3
S037,SKU0308,77,61,55,4
S037,SKU0309,178,158,54,6
S037,SKU0310,114,79,115,5
S037,SKU0311,254,238,88,6
S037,SKU0312,221,182,115,4
S037,SKU0313,187,177,26,4
S037,SKU0314,162,152,136,6
S037,SKU0315,115,88,88,6
S037,SKU0316,59,24,128,1
S037,SKU0317,247,228,42,1
S037,SKU0318,194,168,53,6
S037,SKU0319,232,222,109,5
S037,SKU0320,184,172,149,7
S037,SKU0321,232,211,116,6
S037,SKU0322,191,155,52,2
S037,SKU0323,135,105,89,1
S037,SKU0324,217,198,95,4
S037,SKU0325,77,47,44,7
S037,SKU0326,94,65,65,4
S037,SKU0327,198,174,101,7
S037,SKU0328,193,181,67,6
S037,SKU0329,146,121,34,7
S037,SKU0330,172,154,146,4
S037,SKU0331,294,277,23,5
S037,SKU0332,268,257,127,4
S037,SKU0333,189,163,79,4
S037,SKU0334,112,74,61,4
S037,SKU0335,127,112,138,3
S037,SKU0336,81,54,148,6
S037,SKU0337,240,229,112,5
S037,SKU0338,285,275,91,4
S037,SKU0339,79,41,135,7
S037,SKU0340,279,247,132,7
S037,SKU0341,296,262,43,3
S037,SKU0342,110,75,20,6
S037,SKU0343,235,213,63,1
S037,SKU0344,207,168,82,5
S037,SKU0345,155,140,94,3
S037,SKU0346,194,155,24,3
S037,SKU0347,171,143,66,6
S037,SKU0348,138,106,100,4
S037,SKU0349,197,171,57,4
S037,SKU0350,189,178,51,1
S037,SKU0351,247,211,103,6
S037,SKU0352,207,177,79,3
S037,SKU0353,164,126,37,1
S037,SKU0354,278,244,97,6
S037,SKU0355,69,43,71,4
S037,SKU0356,55,32,132,4
S037,SKU0357,122,83,93,6
S037,SKU0358,55,38,113,6
S037,SKU0359,199,171,119,5
S037,SKU0360,182,144,96,2
S037,SKU0361,89,54,65,5
S037,SKU0362,245,206,58,2
S037,SKU0363,122,95,127,1
S037,SKU0364,94,78,90,7
S037,SKU0365,222,204,145,6
S037,SKU0366,248,224,38,5
S037,SKU0367,217,188,115,3
S037,SKU0368,153,126,110,3
S037,SKU0369,197,175,26,2
S037,SKU0370,108,80,27,1
S037,SKU0371,86,69,92,7
S037,SKU0372,169,136,141,7
S037,SKU0373,60,27,82,3
S037,SKU0374,108,73,55,6
S037,SKU0375,214,196,139,2
S037,SKU0376,281,249,134,5
S037,SKU0377,173,150,62,7
S037,SKU0378,92,79,146,4
S037,SKU0379,62,45,135,5
S037,SKU0380,196,181,132,2
S037,SKU0381,101,72,110,2
S037,SKU0382,94,81,73,2
S037,SKU0383,197,167,42,6
S037,SKU0384,268,245,146,6
S037,SKU0385,142,119,141,5
S037,SKU0386,288,272,86,1
S037,SKU0387,250,224,71,3
S037,SKU0388,112,98,58,6
S037,SKU0389,64,54,123,2
S037,SKU0390,86,65,96,4
S037,SKU0391,146,128,50,2
S037,SKU0392,180,161,92,3
S037,SKU0393,255,233,143,4
S037,SKU0394,277,241,48,5
S037,SKU0395,223,188,47,1
S037,SKU0396,148,133,22,6
S037,SKU0397,265,238,131,4
S037,SKU0398,134,110,68,4
S037,SKU0399,255,245,140,5
S037,SKU0400,165,140,95,1
S037,SKU0401,234,199,70,2
S037,SKU0402,204,171,145,2
S037,SKU0403,158,130,136,3
S037,SKU0404,198,160,120,2
S037,SKU0405,96,65,53,2
S037,SKU0406,186,160,37,4
S037,SKU0407,94,55,74,2
S037,SKU0408,244,229,138,7
S037,SKU0409,281,254,20,5
S037,SKU0410,74,58,21,5
S037,SKU0411,162,137,53,1
S037,SKU0412,60,44,61,5
S037,SKU0413,125,104,123,6
S037,SKU0414,54,24,140,7
S037,SKU0415,167,146,106,2
S037,SKU0416,100,74,101,1
S037,SKU0417,121,103,117,2
S037,SKU0418,66,30,29,6
S037,SKU0419,256,246,147,7
S037,SKU0420,80,58,61,6
S037,SKU0421,137,124,118,6
S037,SKU0422,176,166,76,6
S037,SKU0423,229,212,28,3
S037,SKU0424,207,197,139,4
S037,SKU0425,114,87,76,2
S037,SKU0426,268,252,89,6
S037,SKU0427,177,162,111,4
S037,SKU0428,93,80,143,6
S037,SKU0429,223,202,102,1
S037,SKU0430,194,158,126,4
S037,SKU0431,256,231,53,1
S037,SKU0432,293,281,94,5
S037,SKU0433,115,97,146,4
S037,SKU0434,250,216,60,7
S037,SKU0435,173,154,90,3
S037,SKU0436,206,174,55,7
S037,SKU0437,226,213,118,4
S037,SKU0438,225,213,71,6
S037,SKU0439,51,38,109,4
S037,SKU0440,96,67,74,3
S037,SKU0441,188,174,103,6
S037,SKU0442,281,252,146,4
S037,SKU0443,235,214,147,4
S037,SKU0444,282,252,135,6
S037,SKU0445,202,170,131,3
S037,SKU0446,176,156,107,6
S037,SKU0447,188,176,107,3
S037,SKU0448,165,153,26,3
S037,SKU0449,181,151,37,6
S037,SKU0450,136,101,128,1
S037,SKU0451,247,214,78,2
S037,SKU0452,247,229,119,6
S037,SKU0453,196,180,105,4
S037,SKU0454,237,208,82,3
S037,SKU0455,253,229,20,4
S037,SKU0456,194,163,35,7
S037,SKU0457,80,62,118,1
S037,SKU0458,203,176,126,2
S037,SKU0459,269,238,38,1
S037,SKU0460,115,77,127,7
S037,SKU0461,140,130,78,5
S037,SKU0462,268,248,134,4
S037,SKU0463,243,220,110,3
S037,SKU0464,102,73,91,2
S037,SKU0465,208,173,94,4
S037,SKU0466,148,135,74,4
S037,SKU0467,256,232,143,5
S037,SKU0468,146,125,107,3
S037,SKU0469,242,222,87,3
S037,SKU0470,159,133,82,7
S037,SKU0471,175,159,86,6
S037,SKU0472,222,201,80,7
S037,SKU0473,52,40,95,1
S037,SKU0474,236,197,83,4
S037,SKU0475,68,35,90,5
S037,SKU0476,117,101,144,2
S037,SKU0477,113,82,122,5
S037,SKU0478,296,262,134,2
S037,SKU0479,231,218,46,1
S037,SKU0480,154,119,58,6
S037,SKU0481,266,234,94,3
S037,SKU0482,275,258,60,7
S037,SKU0483,220,209,121,4
S037,SKU0484,283,248,66,1
S037,SKU0485,164,137,88,5
S037,SKU0486,239,223,116,2
S037,SKU0487,182,160,32,3
S037,SKU0488,148,127,36,1
S037,SKU0489,138,122,112,2
S037,SKU0490,249,228,85,5
S037,SKU0491,142,128,84,6
S037,SKU0492,244,226,27,6
S037,SKU0493,227,197,101,3
S037,SKU0494,83,70,27,5
S037,SKU0495,111,91,117,7
S037,SKU0496,103,73,67,3
S037,SKU0497,93,80,120,2
S037,SKU0498,161,127,102,1
S037,SKU0499,83,53,143,6
S037,SKU0500,294,258,101,6
S038,SKU0001,233,220,133,7
S038,SKU0002,256,225,42,4
S038,SKU0003,252,234,35,1
S038,SKU0004,255,230,25,5
S038,SKU0005,216,186,30,3
S038,SKU0006,193,175,34,6
S038,SKU0007,273,255,47,3
S038,SKU0008,141,113,131,7
S038,SKU0009,65,38,55,3
S038,SKU0010,78,48,83,5
S038,SKU0011,219,184,49,4
S038,SKU0012,225,196,75,3
S038,SKU0013,276,256,121,3
S038,SKU0014,80,64,100,1
S038,SKU0015,109,76,39,5
S038,SKU0016,212,199,66,1
S038,SKU0017,70,58,47,4
S038,SKU0018,203,191,31,1
S038,SKU0019,274,235,69,2
S038,SKU0020,91,77,127,5
S038,SKU0021,261,247,37,3
S038,SKU0022,277,247,119,6
S038,SKU0023,137,116,34,6
S038,SKU0024,253,227,104,6
S038,SKU0025,204,188,74,5
S038,SKU0026,193,164,48,4
S038,SKU0027,292,264,144,7
S038,SKU0028,168,145,133,5
S038,SKU0029,219,208,146,1
S038,SKU0030,118,81,136,2
S038,SKU0031,283,269,50,5
S038,SKU0032,199,160,94,3
S038,SKU0033,159,149,85,7
S038,SKU0034,166,140,37,7
S038,SKU0035,282,268,20,7
S038,SKU0036,63,26,146,2
S038,SKU0037,175,138,96,7
S038,SKU0038,166,138,46,4
S038,SKU0039,66,41,97,6
S038,SKU0040,172,140,107,5
S038,SKU0041,155,118,21,6
S038,SKU0042,83,46,55,1
S038,SKU0043,241,206,66,2
S038,SKU0044,200,184,109,1
S038,SKU0045,285,261,33,2
S038,SKU0046,148,138,82,2
S038,SKU0047,58,23,136,4
S038,SKU0048,282,266,38,6
S038,SKU0049,142,123,26,7
S038,SKU0050,199,170,99,3
S038,SKU0051,237,206,104,5
S038,SKU0052,220,189,85,2
S038,SKU0053,107,91,130,3
S038,SKU0054,75,57,106,5
S038,SKU0055,130,114,136,3
S038,SKU0056,248,211,81,5
S038,SKU0057,204,194,143,4
S038,SKU0058,60,40,59,2
S038,SKU0059,211,195,149,5
S038,SKU0060,271,239,27,2
S038,SKU0061,275,244,45,4
S038,SKU0062,142,105,111,1
S038,SKU0063,127,104,125,4
S038,SKU0064,164,131,30,3
S038,SKU0065,189,169,28,6
S038,SKU0066,81,54,35,2
S038,SKU0067,73,36,24,2
S038,SKU0068,168,144,57,3
S038,SKU0069,214,179,143,5
S038,SKU0070,130,116,98,2
S038,SKU0071,141,126,112,6
S038,SKU0072,297,276,90,6
S038,SKU0073,243,214,139,6
S038,SKU0074,59,42,115,3
S038,SKU0075,113,103,99,7
S038,SKU0076,175,155,121,3
S038,SKU0077,180,169,80,2
S038,SKU0078,60,46,80,5
S038,SKU0079,192,164,137,4
S038,SKU0080,192,165,37,4
S038,SKU0081,124,103,34,2
S038,SKU0082,192,169,41,5
S038,SKU0083,100,65,118,6
S038,SKU0084,51,15,84,4
S038,SKU0085,159,122,125,6
S038,SKU0086,288,258,108,4
S038,SKU0087,139,118,149,7
S038,SKU0088,173,144,131,5
S038,SKU0089,282,263,102,7
S038,SKU0090,73,56,86,4
S038,SKU0091,157,132,51,5
S038,SKU0092,257,221,137,5
S038,SKU0093,254,238,50,5
S038,SKU0094,111,80,141,2
S038,SKU0095,111,76,57,6
S038,SKU0096,113,102,21,7
S038,SKU0097,168,151,102,7
S038,SKU0098,103,92,127,3
S038,SKU0099,53,31,108,5
S038,SKU0100,91,68,121,2
S038,SKU0101,119,96,146,6
S038,SKU0102,63,38,104,1
S038,SKU0103,113,83,54,6
S038,SKU0104,161,140,130,3
S038,SKU0105,75,53,149,2
S038,SKU0106,266,255,28,7
S038,SKU0107,134,109,67,7
S038,SKU0108,204,190,112,5
S038,SKU0109,229,202,39,6
S038,SKU0110,111,97,116,2
S038,SKU0111,261,237,68,7
S038,SKU0112,166,140,109,5
S038,SKU0113,64,33,90,4
S038,SKU0114,124,112,86,6
S038,SKU0115,296,269,117,2
S038,SKU0116,79,69,105,2
S038,SKU0117,279,255,41,3
S038,SKU0118,105,81,28,7
S038,SKU0119,210,191,131,3
S038,SKU0120,155,118,34,3
S038,SKU0121,242,222,22,5
S038,SKU0122,274,253,59,2
S038,SKU0123,114,75,127,7
S038,SKU0124,270,257,63,5
S038,SKU0125,103,79,105,7
S038,SKU0126,292,262,119,5
S038,SKU0127,295,262,91,5
S038,SKU0128,242,220,120,4
S038,SKU0129,229,211,78,2
S038,SKU0130,52,23,110,3
S038,SKU0131,155,138,100,4
S038,SKU0132,55,28,74,1
S038,SKU0133,257,244,24,4
S038,SKU0134,134,112,144,4
S038,SKU0135,127,113,54,6
S038,SKU0136,265,239,126,1
S038,SKU0137,53,43,146,6
S038,SKU0138,129,111,63,2
S038,SKU0139,214,181,97,1
S038,SKU0140,162,140,106,1
S038,SKU0141,66,51,79,7
S038,SKU0142,161,145,80,2
S038,SKU0143,230,219,97,7
S038,SKU0144,71,39,63,1
S038,SKU0145,172,151,140,3
S038,SKU0146,240,215,105,2
S038,SKU0147,172,149,143,4
S038,SKU0148,94,77,46,1
S038,SKU0149,82,68,113,4
S038,SKU0150,154,142,119,2
S038,SKU0151,145,114,105,4
S038,SKU0152,124,90,109,2
S038,SKU0153,222,197,138,3
S038,SKU0154,102,92,72,5
S038,SKU0155,274,245,68,1
S038,SKU0156,85,69,95,2
S038,SKU0157,104,89,104,5
S038,SKU0158,226,208,129,6
S038,SKU0159,200,184,128,1
S038,SKU0160,142,127,147,5
S038,SKU0161,268,244,110,6
S038,SKU0162,96,67,144,1
S038,SKU0163,51,32,77,3
S038,SKU0164,56,43,55,3
S038,SKU0165,188,172,42,7
S038,SKU0166,131,104,56,7
S038,SKU0167,128,113,124,7
S038,SKU0168,70,34,111,5
S038,SKU0169,273,243,50,4
S038,SKU0170,215,200,59,6
S038,SKU0171,190,164,149,2
S038,SKU0172,216,198,42,7
S038,SKU0173,149,118,103,2
S038,SKU0174,295,263,85,6
S038,SKU0175,236,211,149,6
S038,SKU0176,196,158,127,7
S038,SKU0177,192,173,123,3
S038,SKU0178,79,63,70,3
S038,SKU0179,124,91,88,7
S038,SKU0180,231,197,108,2
S038,SKU0181,109,77,120,7
S038,SKU0182,80,68,119,7
S038,SKU0183,136,121,22,5
S038,SKU0184,247,214,100,1
S038,SKU0185,231,219,77,2
S038,SKU0186,115,105,37,1
S038,SKU0187,50,24,89,6
S038,SKU0188,222,206,136,3
S038,SKU0189,277,263,30,7
S038,SKU0190,244,233,108,1
S038,SKU0191,203,183,76,6
S038,SKU0192,89,73,118,7
S038,SKU0193,183,167,47,2
S038,SKU0194,216,206,59,2
S038,SKU0195,119,86,141,3
S038,SKU0196,233,202,43,5
S038,SKU0197,293,270,117,3
S038,SKU0198,165,148,105,1
S038,SKU0199,236,202,40,2
S038,SKU0200,298,284,81,6
S038,SKU0201,149,123,74,3
S038,SKU0202,296,267,64,5
S038,SKU0203,157,123,137,7
S038,SKU0204,254,230,50,3
S038,SKU0205,264,252,106,5
S038,SKU0206,95,65,146,7
S038,SKU0207,104,83,123,1
S038,SKU0208,249,214,54,2
S038,SKU0209,69,43,68,2
S038,SKU0210,114,97,29,5
S038,SKU0211,153,142,74,6
S038,SKU0212,113,93,55,3
S038,SKU0213,175,138,138,3
S038,SKU0214,291,254,21,2
S038,SKU0215,261,248,134,6
S038,SKU0216,115,77,73,2
S038,SKU0217,109,83,31,5
S038,SKU0218,198,165,35,5
S038,SKU0219,167,128,106,4
S038,SKU0220,217,192,80,4
S038,SKU0221,256,246,106,1
S038,SKU0222,276,241,112,3
S038,SKU0223,268,240,23,6
S038,SKU0224,71,39,98,6
S038,SKU0225,138,109,135,2
S038,SKU0226,267,256,88,6
S038,SKU0227,114,91,85,7
S038,SKU0228,299,284,108,4
S038,SKU0229,58,28,120,2
S038,SKU0230,186,169,48,7
S038,SKU0231,141,112,124,2
S038,SKU0232,285,248,50,4
S038,SKU0233,232,193,91,4
S038,SKU0234,183,145,21,2
S038,SKU0235,149,111,64,5
S038,SKU0236,276,253,136,2
S038,SKU0237,178,158,41,7
S038,SKU0238,271,242,69,4
S038,SKU0239,193,156,136,1
S038,SKU0240,89,56,137,5
S038,SKU0241,287,252,52,7
S038,SKU0242,135,105,87,2
S038,SKU0243,296,273,57,5
S038,SKU0244,294,273,33,6
S038,SKU0245,96,85,24,6
S038,SKU0246,125,89,71,5
S038,SKU0247,245,217,82,6
S038,SKU0248,57,33,113,3
S038,SKU0249,230,218,82,5
S038,SKU0250,231,216,147,3
S038,SKU0251,77,52,113,5
S038,SKU0252,87,51,98,5
S038,SKU0253,246,218,109,6
S038,SKU0254,162,135,68,1
S038,SKU0255,194,179,86,6
S038,SKU0256,275,243,69,6
S038,SKU0257,56,41,20,1
S038,SKU0258,50,33,64,4
S038,SKU0259,87,50,25,1
S038,SKU0260,133,123,82,4
S038,SKU0261,91,53,120,4
S038,SKU0262,62,31,46,5
S038,SKU0263,206,179,49,1
S038,SKU0264,226,207,62,6
